sentence1,sentence2,score
 如春风再入这里的黄池河。,春风自入城,0.0
 如春风再入这里的黄池河。,春风入黄池,1.0
 如春风再入这里的黄池河。,春风入河济,0.0
织它的是什么人，穿它的又是谁。,织者何人衣者谁,1.0
织它的是什么人，穿它的又是谁。,车下短衣歌者谁,0.0
织它的是什么人，穿它的又是谁。,来者何人往者谁,0.0
织它的是什么人，穿它的又是谁。,绣衣使者知何取,0.0
而今，一切都消逝了。,回首故园歌舞地,0.0
而今，一切都消逝了。,回首可怜歌舞地,1.0
而今，一切都消逝了。,回首秦淮歌舞地,0.0
而今，一切都消逝了。,回首自怜歌舞地,0.0
野猿的悲鸣使我们从离别忘情中清醒，伤心的泪水落洒落在离别时的酒杯之中。,莫向猿声堕清泪,0.0
野猿的悲鸣使我们从离别忘情中清醒，伤心的泪水落洒落在离别时的酒杯之中。,愁滴离声三叠泪,0.0
野猿的悲鸣使我们从离别忘情中清醒，伤心的泪水落洒落在离别时的酒杯之中。,三声清泪落离觞,1.0
野猿的悲鸣使我们从离别忘情中清醒，伤心的泪水落洒落在离别时的酒杯之中。,只欠三声堕泪猿,0.0
城外有石亨将军领兵杀敌。,外有石将军,1.0
城外有石亨将军领兵杀敌。,惟有陆将军,0.0
城外有石亨将军领兵杀敌。,下有将军墓,0.0
城外有石亨将军领兵杀敌。,何处有将军,0.0
远望去丛丛绿树有如云霞绮聚集。,睥睨遥看碧树齐,0.0
远望去丛丛绿树有如云霞绮聚集。,遥看一处攒云树,1.0
远望去丛丛绿树有如云霞绮聚集。,遥看树杪横青黛,0.0
远望去丛丛绿树有如云霞绮聚集。,卧看云山隔树浮,0.0
空坛澄清疏松影落水底。,疏松影落空坛静,1.0
空坛澄清疏松影落水底。,扶疏清影落瑶坛,0.0
空坛澄清疏松影落水底。,他宵松落空坛静,0.0
空坛澄清疏松影落水底。,枫林影落墟坛静,0.0
银白色的河水闪动着粼粼波光使得田野外面特别明亮。,白水明田外,1.0
银白色的河水闪动着粼粼波光使得田野外面特别明亮。,白水隔田明,0.0
银白色的河水闪动着粼粼波光使得田野外面特别明亮。,野水通田白,0.0
银白色的河水闪动着粼粼波光使得田野外面特别明亮。,白水田畴远,0.0
和他们相交时，就像面对着九疑山一样。,轻言托朋友,1.0
和他们相交时，就像面对着九疑山一样。,永言形友爱,0.0
和他们相交时，就像面对着九疑山一样。,寄言赏心友,0.0
和他们相交时，就像面对着九疑山一样。,莫言朋友义,0.0
春天青草丛生，绿柳抽芽。,草色青青柳色浓,0.0
春天青草丛生，绿柳抽芽。,柳色青青芳草绿,0.0
春天青草丛生，绿柳抽芽。,草色青青杨柳绿,0.0
春天青草丛生，绿柳抽芽。,草色青青柳色黄,1.0
睡醒后只觉得心境非常空明而没有烦恼。,自觉心空来妙想,0.0
睡醒后只觉得心境非常空明而没有烦恼。,自觉心闲少梦思,0.0
睡醒后只觉得心境非常空明而没有烦恼。,数番吟畅觉心空,0.0
睡醒后只觉得心境非常空明而没有烦恼。,睡觉心空思想尽,1.0
我还记得我们曾经一同来望月，而如今同来的你们又在哪勾留。,同来望月人何处,1.0
我还记得我们曾经一同来望月，而如今同来的你们又在哪勾留。,同来怅别人何处,0.0
我还记得我们曾经一同来望月，而如今同来的你们又在哪勾留。,何处曾经同望月,0.0
我还记得我们曾经一同来望月，而如今同来的你们又在哪勾留。,野人遥望归何处,0.0
那莲子有着露水的风味，月色的清香。,风为呼吸露为餐,0.0
那莲子有着露水的风味，月色的清香。,仙苗风味淡为宗,0.0
那莲子有着露水的风味，月色的清香。,水云为界月为邻,0.0
那莲子有着露水的风味，月色的清香。,露为风味月为香,1.0
当时的人讥笑庾信传下来的文章。,今人嗤点前人拙,0.0
当时的人讥笑庾信传下来的文章。,今人嗤点流传赋,1.0
当时的人讥笑庾信传下来的文章。,嗤点流传畏后生,0.0
当时的人讥笑庾信传下来的文章。,人间翰墨流传易,0.0
天气晴和，喜鹤的叫声透过树林传出来。,鹊声穿树喜新晴,1.0
天气晴和，喜鹤的叫声透过树林传出来。,鹊喧树顶报新晴,0.0
天气晴和，喜鹤的叫声透过树林传出来。,鹊噪梅梢喜报晴,0.0
天气晴和，喜鹤的叫声透过树林传出来。,画檐鹊响报新晴,0.0
湍急的河道隐藏在繁密的花丛里。,花密藏回滩,1.0
湍急的河道隐藏在繁密的花丛里。,筱密深藏鹭,0.0
湍急的河道隐藏在繁密的花丛里。,林密暗藏花,0.0
湍急的河道隐藏在繁密的花丛里。,花梢密藏路,0.0
又折下桃花枝去抵酒钱。,醉折杨枝当酒筹,0.0
又折下桃花枝去抵酒钱。,醉折花枝当酒筹,0.0
又折下桃花枝去抵酒钱。,不著松枝当酒钱,0.0
又折下桃花枝去抵酒钱。,又折花枝当酒钱,1.0
只知对着深宫，望着天上月，看它东边出来，西边落下，已经四五百回圆缺。,南北东西桂影直，三五二八清光圆。,0.0
只知对着深宫，望着天上月，看它东边出来，西边落下，已经四五百回圆缺。,肠断青天望明月，别来三十六回圆。,0.0
只知对着深宫，望着天上月，看它东边出来，西边落下，已经四五百回圆缺。,唯有离宫旧明月，夜深还上玉钩斜。,0.0
只知对着深宫，望着天上月，看它东边出来，西边落下，已经四五百回圆缺。,唯向深宫望明月，东西四五百回圆。,1.0
春山明净，春江空阔。,山下江清水见沙,0.0
春山明净，春江空阔。,山净江空水见沙,1.0
春山明净，春江空阔。,水净平沙接远空,0.0
春山明净，春江空阔。,水没春江不见沙,0.0
正是射杀天狼----骚乱的北方少数民族的时候。,先要射天狼,0.0
正是射杀天狼----骚乱的北方少数民族的时候。,天弧正指狼,0.0
正是射杀天狼----骚乱的北方少数民族的时候。,天狼正可射,1.0
正是射杀天狼----骚乱的北方少数民族的时候。,大陆豗天狼,0.0
农民欢笑歌唱着，场院内声音如轻雷鸣响。,棹歌声里水风香,0.0
农民欢笑歌唱着，场院内声音如轻雷鸣响。,笙歌声里旌旗动,0.0
农民欢笑歌唱着，场院内声音如轻雷鸣响。,笑歌声里轻雷动,1.0
农民欢笑歌唱着，场院内声音如轻雷鸣响。,啼鸠声里又轻雷,0.0
草木茂密，猎物长得又肥又大。,草深骄狡兔,0.0
草木茂密，猎物长得又肥又大。,草深狐兔肥,1.0
草木茂密，猎物长得又肥又大。,白草藏狐兔,0.0
草木茂密，猎物长得又肥又大。,山深边草肥,0.0
能与诸弟共望的，只有天上星河而已。,望里星河迥,0.0
能与诸弟共望的，只有天上星河而已。,相望隔漳河,0.0
能与诸弟共望的，只有天上星河而已。,关河相望日,0.0
能与诸弟共望的，只有天上星河而已。,相望共星河,1.0
冰冷的月光侵蚀着衰残的烛火。,月皎俄如昼,0.0
冰冷的月光侵蚀着衰残的烛火。,山月此皛皎,0.0
冰冷的月光侵蚀着衰残的烛火。,明月皎如烛,0.0
冰冷的月光侵蚀着衰残的烛火。,山月皎如烛,1.0
没有了春风河岸的芦苇依旧碧绿。,除却春风沙际绿,1.0
没有了春风河岸的芦苇依旧碧绿。,春风自绿原头草,0.0
没有了春风河岸的芦苇依旧碧绿。,东风沙浦春波绿,0.0
没有了春风河岸的芦苇依旧碧绿。,春风几番沙草碧,0.0
暑热熏蒸得我心如汤煮。,炎蒸愁夏日,0.0
暑热熏蒸得我心如汤煮。,我有毒热肠,0.0
暑热熏蒸得我心如汤煮。,炎暑时蒸郁,0.0
暑热熏蒸得我心如汤煮。,炎蒸毒我肠,1.0
只见得，蓬蒿杂草徒然地埋没腰身。,故里蓬蒿芜没久,0.0
只见得，蓬蒿杂草徒然地埋没腰身。,但见蓬蒿空没身,1.0
只见得，蓬蒿杂草徒然地埋没腰身。,此身未肯没蓬蒿,0.0
只见得，蓬蒿杂草徒然地埋没腰身。,蓬蒿久没扬雄宅,0.0
高祖被酒夜斩白帝子。,阳精现白虹,0.0
高祖被酒夜斩白帝子。,明年赤帝死,0.0
高祖被酒夜斩白帝子。,赤血斩龙腰,0.0
高祖被酒夜斩白帝子。,赤精斩白帝,1.0
上了年纪更是思归。,老去思归浙,0.0
上了年纪更是思归。,年老更思归,1.0
上了年纪更是思归。,年老未归老,0.0
上了年纪更是思归。,思归岂待年,0.0
谁却说使人悲愁呢？,谁云秋兴悲,1.0
谁却说使人悲愁呢？,兴为悲秋发,0.0
谁却说使人悲愁呢？,谁道秋气悲,0.0
谁却说使人悲愁呢？,江湖秋兴悲,0.0
狂欢高歌像有鬼神相助。,但觉高歌动神鬼,0.0
狂欢高歌像有鬼神相助。,但觉高歌有鬼神,1.0
狂欢高歌像有鬼神相助。,还抱高歌动鬼神,0.0
狂欢高歌像有鬼神相助。,更觉高歌有鬼神,0.0
晴朗的日子一经登上峰顶。,登良遂陟明,0.0
晴朗的日子一经登上峰顶。,春晴一登眺,0.0
晴朗的日子一经登上峰顶。,晴明试登陟,1.0
晴朗的日子一经登上峰顶。,晴明一登阁,0.0
背着斗笠披着斜阳。,荷笠带夕阳,0.0
背着斗笠披着斜阳。,荷笠带斜阳,1.0
背着斗笠披着斜阳。,疏柳带斜阳,0.0
背着斗笠披着斜阳。,斜阳带晚鸦,0.0
下看飞鸟屈指可数。,黄鸟窥高枝,0.0
下看飞鸟屈指可数。,愁窥高鸟过,0.0
下看飞鸟屈指可数。,下视见飞鸟,0.0
下看飞鸟屈指可数。,下窥指高鸟,1.0
我提着一壶酒，满满地斟上一杯，姑且劝一劝你。,一尊桑落酒，聊得洗吾愁。,0.0
我提着一壶酒，满满地斟上一杯，姑且劝一劝你。,因倾一尊酒，聊以慰蹉跎。,0.0
我提着一壶酒，满满地斟上一杯，姑且劝一劝你。,悠然一尊酒，满酌不须辞。,0.0
我提着一壶酒，满满地斟上一杯，姑且劝一劝你。,我携一尊酒，满酌聊劝尔。,1.0
从这以后国家发生天翻地覆变化。,天关地轴疑交转,0.0
从这以后国家发生天翻地覆变化。,天开地辟转鸿钧,0.0
从这以后国家发生天翻地覆变化。,从兹地轴天维转,1.0
从这以后国家发生天翻地覆变化。,地转天旋事不同,0.0
不管是天北还是天南，小草总是长满路边。,天北天南绕路边,1.0
不管是天北还是天南，小草总是长满路边。,往来天北天南路,0.0
不管是天北还是天南，小草总是长满路边。,天北天南万里心,0.0
不管是天北还是天南，小草总是长满路边。,地北天南道路开,0.0
知道居士的才华横溢。,知君挟奇术,0.0
知道居士的才华横溢。,知君振奇藻,1.0
知道居士的才华横溢。,上才同振藻,0.0
知道居士的才华横溢。,因君振嘉藻,0.0
也只好先歇马在这嫩绿的草地旁。,欲行远道迷,1.0
也只好先歇马在这嫩绿的草地旁。,独行迷远道,0.0
也只好先歇马在这嫩绿的草地旁。,行际道先迷,0.0
也只好先歇马在这嫩绿的草地旁。,行行道转远,0.0
去为她熏香整被。,露浓花欲睡,0.0
去为她熏香整被。,香烧睡起初,0.0
去为她熏香整被。,香浓午睡时,0.0
去为她熏香整被。,熏香临欲睡,1.0
有朝一日您会像鹏鸟一样直上高空，实现凌云壮志。,他日开鹏翼,0.0
有朝一日您会像鹏鸟一样直上高空，实现凌云壮志。,他日江南会,0.0
有朝一日您会像鹏鸟一样直上高空，实现凌云壮志。,他日会鹏抟,1.0
有朝一日您会像鹏鸟一样直上高空，实现凌云壮志。,为期他日会,0.0
郁郁苍苍繁荣茂盛的八桂之地。,苍苍森八桂,1.0
郁郁苍苍繁荣茂盛的八桂之地。,桂树郁苍苍,0.0
郁郁苍苍繁荣茂盛的八桂之地。,苍苍松桂阴,0.0
郁郁苍苍繁荣茂盛的八桂之地。,苍翠玉森森,0.0
被贬谪的召回放逐的回朝。,迁者追回流者还,1.0
被贬谪的召回放逐的回朝。,来者随来去者去,0.0
被贬谪的召回放逐的回朝。,门前长者屡回车,0.0
被贬谪的召回放逐的回朝。,游者未回居者藏,0.0
应该以柏人为皇帝行止戒备的典故而提高认识。,不为柏人怯,0.0
应该以柏人为皇帝行止戒备的典故而提高认识。,柏人以为识,1.0
应该以柏人为皇帝行止戒备的典故而提高认识。,高人得以传,0.0
应该以柏人为皇帝行止戒备的典故而提高认识。,时人以为愚,0.0
清歌一曲世上所无。,一曲清歌与世违,0.0
清歌一曲世上所无。,清歌一曲世所无,1.0
清歌一曲世上所无。,弦歌一曲尽清音,0.0
清歌一曲世上所无。,浩歌一曲无人和,0.0
横江欲渡风波十分险恶。,横江欲渡风波恶,1.0
横江欲渡风波十分险恶。,沧江欲暮风潮急,0.0
横江欲渡风波十分险恶。,横江欲渡终非计,0.0
横江欲渡风波十分险恶。,临江欲度风波恶,0.0
示人以肝胆就像秦时的明月那么亮。,照人胆似秦时月,1.0
示人以肝胆就像秦时的明月那么亮。,皓彩照人如月样,0.0
示人以肝胆就像秦时的明月那么亮。,照人长似月登天,0.0
示人以肝胆就像秦时的明月那么亮。,照人肝胆秦时月,0.0
替我告知习家多多置办美酒。,为报使君多酿酒,0.0
替我告知习家多多置办美酒。,唤取家人多置酒,0.0
替我告知习家多多置办美酒。,为报主人多爱惜,0.0
替我告知习家多多置办美酒。,为报习家多置酒,1.0
可怜我，什么功名也没建立。,金印不须辞入幕,0.0
可怜我，什么功名也没建立。,煌煌肘后悬金印,0.0
可怜我，什么功名也没建立。,金带辉煌忽已花,0.0
可怜我，什么功名也没建立。,金印辉煌未入手,1.0
持酒对饮坐看日已黄昏。,把酒相看日又曛,1.0
持酒对饮坐看日已黄昏。,把酒相看醉不违,0.0
持酒对饮坐看日已黄昏。,尊酒相看又夕晖,0.0
持酒对饮坐看日已黄昏。,把酒相看日未曛,0.0
死寂之夜，乌云遮月。天边惊起一群大雁。原来敌军首领趁着夜色，悄悄逃跑。,月黑雁飞高，单于夜遁逃。,1.0
死寂之夜，乌云遮月。天边惊起一群大雁。原来敌军首领趁着夜色，悄悄逃跑。,月黑乌号子，天高雁失群。,0.0
死寂之夜，乌云遮月。天边惊起一群大雁。原来敌军首领趁着夜色，悄悄逃跑。,八月塞门开，单于猎雁回。,0.0
死寂之夜，乌云遮月。天边惊起一群大雁。原来敌军首领趁着夜色，悄悄逃跑。,毡帐雪花寒，单于夜不还。,0.0
只是每天春雨不断。,日日雨不断,1.0
只是每天春雨不断。,一日三日雨,0.0
只是每天春雨不断。,数日雨不止,0.0
只是每天春雨不断。,雨脚洒不断,0.0
常抱着至死不渝的信念。,常存抱柱信,1.0
常抱着至死不渝的信念。,抱柱岂为信,0.0
常抱着至死不渝的信念。,邓攸常抱痛,0.0
常抱着至死不渝的信念。,典刑存柱石,0.0
几时才能到达边关临洮？,几度到临川,0.0
几时才能到达边关临洮？,几日到江濆,0.0
几时才能到达边关临洮？,几日到边城,0.0
几时才能到达边关临洮？,几日到临洮,1.0
著压的红罗总是追逐时髦新颖的花样。,不妨歌笑逐时新,0.0
著压的红罗总是追逐时髦新颖的花样。,红罗著压逐时新,1.0
著压的红罗总是追逐时髦新颖的花样。,淡妆偏耻逐时新,0.0
著压的红罗总是追逐时髦新颖的花样。,杏红衫子逐时新,0.0
仲秋季节来到东郡。,仲秋至东郡,1.0
仲秋季节来到东郡。,昔年至吴郡,0.0
仲秋季节来到东郡。,昔去逢秋至,0.0
仲秋季节来到东郡。,至今新定郡,0.0
看日落君山。,看山日落中原尽,0.0
看日落君山。,落日半江元气中,0.0
看日落君山。,日落华清王气收,0.0
